country_iso3,country_source_name,group,indicator_code,indicator,value,unit,observation_year,status,originating_source,source_url,api_query_url,world_bank_last_updated,retrieved_at,note
AGO,Angola,Connectivity,IT.NET.USER.ZS,Individuals using the Internet (% of population),40.70479965,% of population,2024,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/AGO/indicator/IT.NET.USER.ZS?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.NET.USER.ZS?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
BDI,Burundi,Connectivity,IT.NET.USER.ZS,Individuals using the Internet (% of population),8.595999718,% of population,2024,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/BDI/indicator/IT.NET.USER.ZS?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.NET.USER.ZS?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
BEN,Benin,Connectivity,IT.NET.USER.ZS,Individuals using the Internet (% of population),33.98379898,% of population,2024,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/BEN/indicator/IT.NET.USER.ZS?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.NET.USER.ZS?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
BFA,Burkina Faso,Connectivity,IT.NET.USER.ZS,Individuals using the Internet (% of population),28.25270081,% of population,2024,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/BFA/indicator/IT.NET.USER.ZS?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.NET.USER.ZS?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
BWA,Botswana,Connectivity,IT.NET.USER.ZS,Individuals using the Internet (% of population),57.45950036,% of population,2024,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/BWA/indicator/IT.NET.USER.ZS?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.NET.USER.ZS?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
CAF,Central African Republic,Connectivity,IT.NET.USER.ZS,Individuals using the Internet (% of population),13.78250027,% of population,2024,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/CAF/indicator/IT.NET.USER.ZS?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.NET.USER.ZS?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
CIV,Cote d'Ivoire,Connectivity,IT.NET.USER.ZS,Individuals using the Internet (% of population),41.43219902,% of population,2024,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/CIV/indicator/IT.NET.USER.ZS?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.NET.USER.ZS?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
CMR,Cameroon,Connectivity,IT.NET.USER.ZS,Individuals using the Internet (% of population),46.25880051,% of population,2024,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/CMR/indicator/IT.NET.USER.ZS?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.NET.USER.ZS?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
COD,"Congo, Dem. Rep.",Connectivity,IT.NET.USER.ZS,Individuals using the Internet (% of population),19.67350006,% of population,2024,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/COD/indicator/IT.NET.USER.ZS?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.NET.USER.ZS?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
COG,"Congo, Rep.",Connectivity,IT.NET.USER.ZS,Individuals using the Internet (% of population),47.25159836,% of population,2024,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/COG/indicator/IT.NET.USER.ZS?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.NET.USER.ZS?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
COM,Comoros,Connectivity,IT.NET.USER.ZS,Individuals using the Internet (% of population),32.51750183,% of population,2024,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/COM/indicator/IT.NET.USER.ZS?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.NET.USER.ZS?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
CPV,Cabo Verde,Connectivity,IT.NET.USER.ZS,Individuals using the Internet (% of population),74.73519897,% of population,2024,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/CPV/indicator/IT.NET.USER.ZS?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.NET.USER.ZS?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
DJI,Djibouti,Connectivity,IT.NET.USER.ZS,Individuals using the Internet (% of population),65.29889679,% of population,2024,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/DJI/indicator/IT.NET.USER.ZS?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.NET.USER.ZS?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
DZA,Algeria,Connectivity,IT.NET.USER.ZS,Individuals using the Internet (% of population),77.4178009,% of population,2024,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/DZA/indicator/IT.NET.USER.ZS?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.NET.USER.ZS?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
EGY,"Egypt, Arab Rep.",Connectivity,IT.NET.USER.ZS,Individuals using the Internet (% of population),74.64839935,% of population,2024,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/EGY/indicator/IT.NET.USER.ZS?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.NET.USER.ZS?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
ERI,Eritrea,Connectivity,IT.NET.USER.ZS,Individuals using the Internet (% of population),14.34939957,% of population,2020,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/ERI/indicator/IT.NET.USER.ZS?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.NET.USER.ZS?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
ETH,Ethiopia,Connectivity,IT.NET.USER.ZS,Individuals using the Internet (% of population),21.94129944,% of population,2024,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/ETH/indicator/IT.NET.USER.ZS?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.NET.USER.ZS?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
GAB,Gabon,Connectivity,IT.NET.USER.ZS,Individuals using the Internet (% of population),68.72090149,% of population,2024,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/GAB/indicator/IT.NET.USER.ZS?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.NET.USER.ZS?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
GHA,Ghana,Connectivity,IT.NET.USER.ZS,Individuals using the Internet (% of population),72.17569733,% of population,2024,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/GHA/indicator/IT.NET.USER.ZS?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.NET.USER.ZS?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
GIN,Guinea,Connectivity,IT.NET.USER.ZS,Individuals using the Internet (% of population),33.30469894,% of population,2024,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/GIN/indicator/IT.NET.USER.ZS?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.NET.USER.ZS?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
GMB,"Gambia, The",Connectivity,IT.NET.USER.ZS,Individuals using the Internet (% of population),49.49430084,% of population,2024,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/GMB/indicator/IT.NET.USER.ZS?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.NET.USER.ZS?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
GNB,Guinea-Bissau,Connectivity,IT.NET.USER.ZS,Individuals using the Internet (% of population),29.77739906,% of population,2024,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/GNB/indicator/IT.NET.USER.ZS?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.NET.USER.ZS?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
GNQ,Equatorial Guinea,Connectivity,IT.NET.USER.ZS,Individuals using the Internet (% of population),63.29930115,% of population,2024,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/GNQ/indicator/IT.NET.USER.ZS?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.NET.USER.ZS?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
KEN,Kenya,Connectivity,IT.NET.USER.ZS,Individuals using the Internet (% of population),34.97622513,% of population,2024,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/KEN/indicator/IT.NET.USER.ZS?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.NET.USER.ZS?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
LBR,Liberia,Connectivity,IT.NET.USER.ZS,Individuals using the Internet (% of population),32.23360062,% of population,2024,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/LBR/indicator/IT.NET.USER.ZS?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.NET.USER.ZS?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
LBY,Libya,Connectivity,IT.NET.USER.ZS,Individuals using the Internet (% of population),81.95449829,% of population,2024,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/LBY/indicator/IT.NET.USER.ZS?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.NET.USER.ZS?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
LSO,Lesotho,Connectivity,IT.NET.USER.ZS,Individuals using the Internet (% of population),51.79660034,% of population,2024,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/LSO/indicator/IT.NET.USER.ZS?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.NET.USER.ZS?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
MAR,Morocco,Connectivity,IT.NET.USER.ZS,Individuals using the Internet (% of population),91.2,% of population,2024,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/MAR/indicator/IT.NET.USER.ZS?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.NET.USER.ZS?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
MDG,Madagascar,Connectivity,IT.NET.USER.ZS,Individuals using the Internet (% of population),18.67790031,% of population,2024,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/MDG/indicator/IT.NET.USER.ZS?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.NET.USER.ZS?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
MLI,Mali,Connectivity,IT.NET.USER.ZS,Individuals using the Internet (% of population),36.80149841,% of population,2024,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/MLI/indicator/IT.NET.USER.ZS?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.NET.USER.ZS?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
MOZ,Mozambique,Connectivity,IT.NET.USER.ZS,Individuals using the Internet (% of population),20.52729988,% of population,2024,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/MOZ/indicator/IT.NET.USER.ZS?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.NET.USER.ZS?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
MRT,Mauritania,Connectivity,IT.NET.USER.ZS,Individuals using the Internet (% of population),45.77939987,% of population,2024,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/MRT/indicator/IT.NET.USER.ZS?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.NET.USER.ZS?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
MUS,Mauritius,Connectivity,IT.NET.USER.ZS,Individuals using the Internet (% of population),73.30793533,% of population,2024,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/MUS/indicator/IT.NET.USER.ZS?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.NET.USER.ZS?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
MWI,Malawi,Connectivity,IT.NET.USER.ZS,Individuals using the Internet (% of population),18.96159935,% of population,2024,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/MWI/indicator/IT.NET.USER.ZS?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.NET.USER.ZS?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
NAM,Namibia,Connectivity,IT.NET.USER.ZS,Individuals using the Internet (% of population),64.87460327,% of population,2024,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/NAM/indicator/IT.NET.USER.ZS?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.NET.USER.ZS?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
NER,Niger,Connectivity,IT.NET.USER.ZS,Individuals using the Internet (% of population),15.55760002,% of population,2024,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/NER/indicator/IT.NET.USER.ZS?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.NET.USER.ZS?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
NGA,Nigeria,Connectivity,IT.NET.USER.ZS,Individuals using the Internet (% of population),41.21139908,% of population,2024,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/NGA/indicator/IT.NET.USER.ZS?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.NET.USER.ZS?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
RWA,Rwanda,Connectivity,IT.NET.USER.ZS,Individuals using the Internet (% of population),31.70330048,% of population,2024,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/RWA/indicator/IT.NET.USER.ZS?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.NET.USER.ZS?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
SDN,Sudan,Connectivity,IT.NET.USER.ZS,Individuals using the Internet (% of population),18.60000038,% of population,2017,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/SDN/indicator/IT.NET.USER.ZS?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.NET.USER.ZS?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
SEN,Senegal,Connectivity,IT.NET.USER.ZS,Individuals using the Internet (% of population),60.11780167,% of population,2024,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/SEN/indicator/IT.NET.USER.ZS?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.NET.USER.ZS?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
SLE,Sierra Leone,Connectivity,IT.NET.USER.ZS,Individuals using the Internet (% of population),25.10499954,% of population,2024,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/SLE/indicator/IT.NET.USER.ZS?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.NET.USER.ZS?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
SOM,"Somalia, Fed. Rep.",Connectivity,IT.NET.USER.ZS,Individuals using the Internet (% of population),27.94020081,% of population,2024,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/SOM/indicator/IT.NET.USER.ZS?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.NET.USER.ZS?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
SSD,South Sudan,Connectivity,IT.NET.USER.ZS,Individuals using the Internet (% of population),6.671000004,% of population,2019,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/SSD/indicator/IT.NET.USER.ZS?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.NET.USER.ZS?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
STP,Sao Tome and Principe,Connectivity,IT.NET.USER.ZS,Individuals using the Internet (% of population),59.11759949,% of population,2024,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/STP/indicator/IT.NET.USER.ZS?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.NET.USER.ZS?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
SWZ,Eswatini,Connectivity,IT.NET.USER.ZS,Individuals using the Internet (% of population),63.40309906,% of population,2024,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/SWZ/indicator/IT.NET.USER.ZS?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.NET.USER.ZS?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
SYC,Seychelles,Connectivity,IT.NET.USER.ZS,Individuals using the Internet (% of population),87.81800079,% of population,2024,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/SYC/indicator/IT.NET.USER.ZS?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.NET.USER.ZS?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
TCD,Chad,Connectivity,IT.NET.USER.ZS,Individuals using the Internet (% of population),12.62689972,% of population,2024,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/TCD/indicator/IT.NET.USER.ZS?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.NET.USER.ZS?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
TGO,Togo,Connectivity,IT.NET.USER.ZS,Individuals using the Internet (% of population),39.48320007,% of population,2024,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/TGO/indicator/IT.NET.USER.ZS?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.NET.USER.ZS?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
TUN,Tunisia,Connectivity,IT.NET.USER.ZS,Individuals using the Internet (% of population),76.5,% of population,2024,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/TUN/indicator/IT.NET.USER.ZS?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.NET.USER.ZS?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
TZA,Tanzania,Connectivity,IT.NET.USER.ZS,Individuals using the Internet (% of population),31.16209984,% of population,2024,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/TZA/indicator/IT.NET.USER.ZS?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.NET.USER.ZS?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
UGA,Uganda,Connectivity,IT.NET.USER.ZS,Individuals using the Internet (% of population),8.949831061,% of population,2024,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/UGA/indicator/IT.NET.USER.ZS?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.NET.USER.ZS?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
ZAF,South Africa,Connectivity,IT.NET.USER.ZS,Individuals using the Internet (% of population),78.35759735,% of population,2024,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/ZAF/indicator/IT.NET.USER.ZS?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.NET.USER.ZS?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
ZMB,Zambia,Connectivity,IT.NET.USER.ZS,Individuals using the Internet (% of population),17.10099983,% of population,2024,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/ZMB/indicator/IT.NET.USER.ZS?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.NET.USER.ZS?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
ZWE,Zimbabwe,Connectivity,IT.NET.USER.ZS,Individuals using the Internet (% of population),41.64279938,% of population,2024,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/ZWE/indicator/IT.NET.USER.ZS?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.NET.USER.ZS?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
AGO,Angola,Connectivity,IT.CEL.SETS.P2,Mobile cellular subscriptions (per 100 people),69.7039467164,subscriptions per 100 people,2024,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/AGO/indicator/IT.CEL.SETS.P2?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.CEL.SETS.P2?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
BDI,Burundi,Connectivity,IT.CEL.SETS.P2,Mobile cellular subscriptions (per 100 people),63.163136576,subscriptions per 100 people,2023,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/BDI/indicator/IT.CEL.SETS.P2?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.CEL.SETS.P2?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
BEN,Benin,Connectivity,IT.CEL.SETS.P2,Mobile cellular subscriptions (per 100 people),125.940873932,subscriptions per 100 people,2024,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/BEN/indicator/IT.CEL.SETS.P2?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.CEL.SETS.P2?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
